file,level,observe_count,agent2_count,agent3_count,activation_count,mean_observe_per_activation
u1770137134112.csv,sm541_1,12,0,12,1,12.0
u1770137134112.csv,sm543_1,0,0,0,1,0.0
u1770137134112.csv,sm612_1,2,2,0,1,2.0
u1770137547043.csv,comprehension_check,0,0,0,1,0.0
u1770137547043.csv,experiment,0,0,0,1,0.0
u1770137547043.csv,s111_1,0,0,0,1,0.0
u1770137547043.csv,sm111_1,15,15,0,1,15.0
u1770137547043.csv,sm112_1,6,6,0,1,6.0
u1770137547043.csv,sm221_1,0,0,0,1,0.0
u1770137547043.csv,sm311_2,3,3,0,1,3.0
u1770137547043.csv,sm371_2,0,0,0,1,0.0
u1770137547043.csv,sm431_1,6,6,0,1,6.0
u1770137547043.csv,sm511_2,13,13,0,1,13.0
u1770137547043.csv,sm521_1,4,4,0,1,4.0
u1770137547043.csv,sm531_2,1,1,0,1,1.0
u1770137547043.csv,sm541_1,6,6,0,1,6.0
u1770137547043.csv,sm543_2,0,0,0,1,0.0
u1770137547043.csv,sm611_2,2,1,1,1,2.0
u1770140474449.csv,comprehension_check,0,0,0,1,0.0
u1770140474449.csv,experiment,0,0,0,1,0.0
u1770140474449.csv,s111_1,0,0,0,1,0.0
u1770140474449.csv,sm111_1,11,11,0,1,11.0
u1770140474449.csv,sm112_1,0,0,0,1,0.0
u1770140474449.csv,sm311_1,13,5,8,1,13.0
u1770140474449.csv,sm321_1,9,0,9,1,9.0
u1770140474449.csv,sm331_2,7,0,7,1,7.0
u1770140474449.csv,sm351_2,9,0,9,1,9.0
u1770140474449.csv,sm411_1,13,1,12,1,13.0
u1770140474449.csv,sm421_1,8,8,0,1,8.0
u1770140474449.csv,sm432_1,9,0,9,1,9.0
u1770140474449.csv,sm531_1,8,0,8,1,8.0
u1770140474449.csv,sm541_1,6,6,0,1,6.0
u1770140474449.csv,sm612_1,2,2,0,1,2.0
u1770142149964.csv,comprehension_check,0,0,0,1,0.0
u1770142149964.csv,experiment,0,0,0,1,0.0
u1770142149964.csv,s111_1,0,0,0,1,0.0
u1770142149964.csv,sm111_1,13,13,0,1,13.0
u1770142149964.csv,sm112_1,14,1,13,1,14.0
u1770142149964.csv,sm211_2,5,0,5,1,5.0
u1770142149964.csv,sm311_1,9,1,8,1,9.0
u1770142149964.csv,sm321_2,9,0,9,1,9.0
u1770142149964.csv,sm351_1,9,0,9,1,9.0
u1770142149964.csv,sm361_2,5,5,0,1,5.0
u1770142149964.csv,sm421_2,15,1,14,1,15.0
u1770142149964.csv,sm431_2,10,1,9,1,10.0
u1770142149964.csv,sm531_1,8,0,8,1,8.0
u1770142149964.csv,sm541_2,12,0,12,1,12.0
u1770142149964.csv,sm611_1,2,2,0,1,2.0
